,ID,Sex,Marital status,Age,Education,Income,Occupation,Settlement size
1793,100001794,Male,Non-single,41.0,High school,,Skilled employee/Official,Small city
1794,100001795,Female,Non-single,29.0,High school,,Skilled employee/Official,Mid sized city
1795,100001796,Female,Non-single,28.0,High school,38980.0,Unemployed,Small city
1796,100001797,Female,Non-single,33.0,High school,81807.0,Unemployed,Small city
1797,100001798,Female,Single,50.0,High school,93148.0,Unemployed,Small city
1798,100001799,Female,Non-single,32.0,High school,108032.0,Skilled employee/Official,Small city
1799,100001800,Male,Non-single,31.0,High school,89335.0,Unemployed,Small city
1800,100001801,Male,Single,52.0,High school,95639.0,Unemployed,Small city
1801,100001802,Male,Single,53.0,High school,124902.0,Skilled employee/Official,Small city
1802,100001803,Female,Non-single,34.0,High school,87801.0,Unemployed,Mid sized city
1803,100001804,Female,Non-single,22.0,High school,92538.0,Skilled employee/Official,Small city
1804,100001805,Male,Non-single,33.0,,83687.0,Unemployed,Small city
1805,100001806,Male,Single,32.0,Unknown,128310.0,Skilled employee/Official,Small city
1806,100001807,Female,Single,,High school,104754.0,Unemployed,Small city
1807,100001808,Male,Non-single,25.0,High school,68222.0,Unemployed,Small city
1808,100001809,Female,Non-single,41.0,High school,97006.0,Unemployed,Small city
1809,100001810,Female,Single,36.0,High school,,Unemployed,Small city
1810,100001811,Female,,27.0,High school,110511.0,Skilled employee/Official,Small city
1811,100001812,Male,Single,40.0,High school,72193.0,Unemployed,Small city
1812,100001813,Female,Single,37.0,High school,95972.0,Unemployed,Small city
1813,100001814,Male,Single,35.0,High school,105556.0,Unemployed,Small city
1814,100001815,Male,Single,34.0,High school,88701.0,Unemployed,Small city
1815,100001816,Female,Single,28.0,Unknown,117710.0,Skilled employee/Official,Small city
1816,100001817,Female,Single,44.0,High school,76057.0,Unemployed,Small city
1817,100001818,Male,Non-single,27.0,High school,100392.0,Skilled employee/Official,Megapolis
1818,100001819,Female,Single,50.0,High school,113308.0,Skilled employee/Official,Small city
1819,100001820,Female,Non-single,18.0,High school,,Skilled employee/Official,Small city
1820,100001821,Female,Single,25.0,Unknown,72188.0,Unemployed,Small city
1821,100001822,Female,Non-single,40.0,High school,70431.0,Unemployed,Small city
1822,100001823,Male,Non-single,28.0,High school,110103.0,Skilled employee/Official,Small city
1823,100001824,Female,Non-single,,High school,60825.0,Unemployed,Small city
1824,100001825,Female,Non-single,35.0,High school,75100.0,Unemployed,Small city
1825,100001826,Female,Non-single,28.0,High school,129327.0,Skilled employee/Official,Medium sized city
1826,100001827,Female,Single,23.0,Unknown,95541.0,Skilled employee/Official,Small city
1827,100001828,Male,Non-single,34.0,,112777.0,Skilled employee/Official,Small city
1828,100001829,Female,Non-single,29.0,High school,51496.0,Unemployed,Small city
1829,100001830,Female,Single,35.0,High school,,Skilled employee/Official,Small city
1830,100001831,Female,Non-single,32.0,High school,87494.0,Unemployed,Small city
1831,100001832,Female,Single,46.0,High school,72728.0,Unemployed,Small city
1832,100001833,Female,Non-single,27.0,High school,114775.0,Skilled employee/Official,Small city
1833,100001834,Female,Non-single,25.0,High school,124359.0,Skilled employee/Official,Small city
1834,100001835,Female,Non-single,27.0,High school,101620.0,Unemployed,Medium sized city
1835,100001836,Female,Non-single,24.0,High school,87964.0,Unemployed,Small city
1836,100001837,Female,Single,33.0,Unknown,,Unemployed,Small city
1837,100001838,Female,Non-single,24.0,High school,109486.0,Skilled employee/Official,Small city
1838,100001839,Female,Single,28.0,Unknown,77206.0,Unemployed,Small city
1839,100001840,Female,Single,35.0,High school,53608.0,Unemployed,Small city
1840,100001841,Female,Non-single,,High school,118677.0,Skilled employee/Official,Small city
1841,100001842,Male,Single,43.0,High school,116512.0,Skilled employee/Official,Small city
1842,100001843,Male,Non-single,21.0,High school,,Unemployed,Small city
1843,100001844,Female,Non-single,24.0,High school,65852.0,Unemployed,Small city
1844,100001845,Male,Single,34.0,High school,75626.0,Unemployed,Small city
1845,100001846,Female,Non-single,26.0,High school,127455.0,Skilled employee/Official,Small city
1846,100001847,Male,Single,37.0,High school,107073.0,Skilled employee/Official,Small city
1847,100001848,Female,Non-single,32.0,High school,82196.0,Unemployed,Small city
1848,100001849,Female,Non-single,33.0,High school,106741.0,Unemployed,Small city
1849,100001850,Male,Non-single,28.0,High school,94518.0,Skilled employee/Official,Small city
1850,100001851,Female,Non-single,30.0,High school,114430.0,Skilled employee/Official,Small city
1851,100001852,Female,Non-single,26.0,High school,57165.0,Unemployed,Small city
1852,100001853,Female,Single,25.0,Unknown,109610.0,Unemployed,Small city
1853,100001854,Male,Single,33.0,Unknown,,Skilled employee/Official,Small city
1854,100001855,Female,Non-single,30.0,High school,,Skilled employee/Official,Medium sized city
1855,100001856,Female,Non-single,26.0,High school,129022.0,Skilled employee/Official,Small city
1856,100001857,Male,Married,23.0,High school,66804.0,Unemployed,Small city
1857,100001858,Male,Non-single,25.0,High school,62689.0,Unemployed,Medium sized city
1858,100001859,Female,Single,40.0,High school,67619.0,Unemployed,Small city
1859,100001860,Male,Single,46.0,High school,113495.0,Unemployed,Small city
1860,100001861,Female,Non-single,43.0,High school,48632.0,Unemployed,Small city
1861,100001862,Female,Non-single,22.0,High school,,Unemployed,Small city
1862,100001863,Male,Non-single,39.0,High school,72385.0,Unemployed,Small city
1863,100001864,Female,Non-single,27.0,High school,115934.0,Unemployed,Small city
1864,100001865,Male,Single,40.0,High school,93183.0,Unemployed,Small city
1865,100001866,Male,Single,24.0,Unknown,63506.0,Unemployed,Small city
1866,100001867,Female,Single,52.0,High school,113619.0,Skilled employee/Official,Small city
1867,100001868,Female,Non-single,30.0,High school,121399.0,Unemployed,Small city
1868,100001869,Female,Non-single,34.0,High school,78281.0,Unemployed,Small city
1869,100001870,Female,Single,38.0,High school,103926.0,Skilled employee/Official,Small city
1870,100001871,Male,Non-single,39.0,High school,89097.0,Unemployed,Small city
1871,100001872,Female,Single,29.0,Unknown,80852.0,Unemployed,Small city
1872,100001873,Male,Non-single,25.0,High school,,Unemployed,Small city
1873,100001874,Female,Non-single,35.0,High school,93495.0,Unemployed,Small city
1874,100001875,Male,Single,53.0,High school,121970.0,Unemployed,Small city
1875,100001876,Male,Single,26.0,Unknown,62027.0,Unemployed,Small city
1876,100001877,Male,Single,33.0,High school,88602.0,Unemployed,Small city
1877,100001878,Male,Non-single,29.0,High school,89914.0,Unemployed,Small city
1878,100001879,Male,Single,39.0,High school,83342.0,Unemployed,Small city
1879,100001880,Male,Single,29.0,Unknown,11042.0,Skilled employee/Official,Small city
1880,100001881,Male,Single,26.0,Unknown,115451.0,Skilled employee/Official,Small city
1881,100001882,Male,Single,24.0,Unknown,68250.0,Unemployed,Small city
1882,100001883,Female,Non-single,21.0,High school,113630.0,Unemployed,Small city
1883,100001884,Female,Non-single,26.0,High school,125880.0,Skilled employee/Official,Small city
1884,100001885,Female,Non-single,20.0,High school,91177.0,Unemployed,Small city
1885,100001886,Female,Single,35.0,High school,,Unemployed,Small city
1886,100001887,Female,Non-single,24.0,High school,69021.0,Unemployed,Medium sized city
1887,100001888,Female,Single,40.0,High school,122593.0,Skilled employee/Official,Small city
1888,100001889,Female,Single,44.0,High school,,Skilled employee/Official,Small city
1889,100001890,Male,Single,29.0,Unknown,75160.0,Unemployed,Small city
1890,100001891,Female,Non-single,39.0,High school,,Unemployed,Small city
1891,100001892,Female,Non-single,35.0,High school,92194.0,Unemployed,Small city
1892,100001893,Male,Single,42.0,High school,107380.0,Unemployed,Small city
1893,100001894,Female,Single,32.0,High school,98023.0,Skilled employee/Official,Small city
1894,100001895,Male,Single,48.0,High school,94868.0,Unemployed,Small city
1895,100001896,Male,Single,26.0,Unknown,83442.0,Unemployed,Small city
1896,100001897,Female,Non-single,26.0,,109887.0,Skilled employee/Official,Small city
1897,100001898,Male,Single,42.0,High school,98876.0,Unemployed,Small city
1898,100001899,Male,Single,48.0,High school,94962.0,Unemployed,Small city
1899,100001900,Female,Non-single,42.0,High school,130740.0,Skilled employee/Official,Small city
1900,100001901,Female,Non-single,27.0,High school,94095.0,Unemployed,Small city
1901,100001902,Female,Non-single,37.0,High school,95071.0,Unemployed,Megapolis
1902,100001903,Male,Single,33.0,Unknown,117308.0,Skilled employee/Official,Small city
1903,100001904,Male,Single,33.0,High school,112093.0,Skilled employee/Official,Small city
1904,100001905,Female,Single,37.0,High school,123893.0,Skilled employee/Official,Small city
1905,100001906,Female,Non-single,31.0,High school,,Unemployed,Small city
1906,100001907,Male,Single,39.0,High school,124089.0,Skilled employee/Official,Small city
1907,100001908,Female,Single,40.0,High school,,Unemployed,Small city
1908,100001909,Female,Non-single,28.0,High school,88858.0,Unemployed,Mid sized city
1909,100001910,Female,Non-single,26.0,High school,80540.0,Unemployed,Small city
1910,100001911,Female,Non-single,24.0,High school,,Unemployed,Small city
1911,100001912,Male,Single,40.0,High school,103963.0,Skilled employee/Official,Small city
1912,100001913,Female,Non-single,29.0,High school,102397.0,Skilled employee/Official,Small city
1913,100001914,Male,Single,43.0,High school,111563.0,Skilled employee/Official,Small city
1914,100001915,Male,Single,23.0,Unknown,88260.0,Unemployed,Small city
1915,100001916,Female,Single,34.0,High school,,Skilled employee/Official,Small city
1916,100001917,Female,Non-single,42.0,High school,113275.0,Skilled employee/Official,Small city
1917,100001918,Female,Non-single,33.0,High school,104755.0,Skilled employee/Official,Small city
1918,100001919,Female,Non-single,32.0,High school,120525.0,Skilled employee/Official,Small city
1919,100001920,Female,Non-single,26.0,High school,96082.0,Unemployed,Small city
1920,100001921,Female,Non-single,23.0,High school,87227.0,Unemployed,Medium sized city
1921,100001922,Female,Non-single,26.0,High school,69333.0,Unemployed,Small city
1922,100001923,Female,Non-single,27.0,High school,87777.0,Unemployed,Small city
1923,100001924,Male,Single,24.0,Unknown,70978.0,Unemployed,Small city
1924,100001925,Male,Single,27.0,Unknown,104196.0,Unemployed,Small city
1925,100001926,Female,,26.0,High school,97551.0,Skilled employee/Official,Small city
1926,100001927,Female,Single,42.0,High school,78979.0,Unemployed,Small city
1927,100001928,Female,Single,37.0,High school,82500.0,Unemployed,Small city
1928,100001929,Female,Non-single,,High school,86306.0,Unemployed,Small city
1929,100001930,Female,Married,24.0,High school,78762.0,Unemployed,Small city
1930,100001931,Female,Single,39.0,High school,125543.0,Skilled employee/Official,Small city
1931,100001932,Male,Single,26.0,Unknown,70336.0,Unemployed,Small city
1932,100001933,Male,Non-single,35.0,High school,112975.0,Skilled employee/Official,Small city
1933,100001934,Male,Single,,High school,96681.0,Unemployed,Small city
1934,100001935,Female,Non-single,24.0,High school,98922.0,Skilled employee/Official,Small city
1935,100001936,Female,Single,26.0,Unknown,,Skilled employee/Official,Small city
1936,100001937,Male,Single,,Unknown,108960.0,Unemployed,Small city
1937,100001938,Male,Single,40.0,High school,71302.0,Unemployed,Small city
1938,100001939,Female,Single,48.0,High school,107757.0,Unemployed,Small city
1939,100001940,Female,Non-single,22.0,High school,111600.0,Skilled employee/Official,Small city
1940,100001941,Female,Non-single,25.0,High school,102974.0,Skilled employee/Official,Small city
1941,100001942,Male,Married,24.0,High school,63442.0,Unemployed,Small city
1942,100001943,Male,Single,39.0,High school,118913.0,Unemployed,Small city
1943,100001944,Male,Single,39.0,High school,80987.0,Unemployed,Small city
1944,100001945,Female,Non-single,21.0,High school,68790.0,Unemployed,Medium sized city
1945,100001946,Female,Single,27.0,Unknown,86462.0,Unemployed,Small city
1946,100001947,Male,Single,40.0,High school,76881.0,Unemployed,Small city
1947,100001948,Female,Non-single,37.0,High school,107409.0,Skilled employee/Official,Small city
1948,100001949,Female,Single,42.0,High school,69114.0,Unemployed,Small city
1949,100001950,Female,Non-single,31.0,High school,119167.0,Skilled employee/Official,Small city
1950,100001951,Female,Non-single,31.0,High school,102018.0,Skilled employee/Official,Small city
1951,100001952,Male,Single,30.0,Unknown,97680.0,Skilled employee/Official,Small city
1952,100001953,Female,Single,23.0,Unknown,65062.0,Unemployed,Small city
1953,100001954,Male,Single,33.0,Unknown,118144.0,Skilled employee/Official,Small city
1954,100001955,Female,Non-single,37.0,High school,124548.0,Skilled employee/Official,Small city
1955,100001956,Female,Single,29.0,Unknown,,Unemployed,Small city
1956,100001957,Female,Single,31.0,High school,113108.0,Skilled employee/Official,Small city
1957,100001958,Male,Single,39.0,High school,93554.0,Unemployed,Small city
1958,100001959,Female,Non-single,33.0,High school,42516.0,Unemployed,Small city
1959,100001960,Male,Non-single,26.0,High school,72429.0,Unemployed,Small city
1960,100001961,Female,Non-single,27.0,High school,110154.0,Skilled employee/Official,Small city
1961,100001962,Female,Single,20.0,Unknown,60965.0,Unemployed,Small city
1962,100001963,Female,Non-single,27.0,High school,100618.0,Unemployed,Small city
1963,100001964,Female,Non-single,26.0,High school,,Unemployed,Small city
1964,100001965,Male,Single,40.0,High school,94189.0,Unemployed,Small city
1965,100001966,Male,Single,24.0,Unknown,44742.0,Unemployed,Small city
1966,100001967,Female,Non-single,22.0,High school,103201.0,Skilled employee/Official,Small city
1967,100001968,Female,Non-single,24.0,High school,62335.0,Unemployed,Small city
1968,100001969,Female,Single,27.0,Unknown,,Skilled employee/Official,Small city
1969,100001970,Male,Single,35.0,High school,99401.0,Skilled employee/Official,Small city
1970,100001971,Male,Non-single,27.0,High school,105197.0,Skilled employee/Official,Small city
1971,100001972,Female,Non-single,25.0,High school,115566.0,Unemployed,Small city
1972,100001973,Female,Non-single,34.0,High school,125843.0,Unemployed,Little town
1973,100001974,Female,Single,24.0,Unknown,67936.0,Unemployed,Small city
1974,100001975,Female,Single,34.0,High school,120863.0,Skilled employee/Official,Small city
1975,100001976,Male,Single,42.0,High school,77317.0,Unemployed,Small city
1976,100001977,Female,Single,38.0,High school,84653.0,Unemployed,Small city
1977,100001978,Male,Single,42.0,High school,,Unemployed,Small city
1978,100001979,Female,Single,35.0,High school,113380.0,Unemployed,
1979,100001980,Female,Non-single,27.0,High school,100644.0,Skilled employee/Official,Small city
1980,100001981,Male,Single,25.0,Unknown,64037.0,Unemployed,Small city
1981,100001982,Female,Non-single,23.0,High school,,Skilled employee/Official,Small city
1982,100001983,Female,Non-single,34.0,High school,126334.0,Skilled employee/Official,Small city
1983,100001984,Female,Non-single,28.0,High school,130877.0,Skilled employee/Official,Small city
1984,100001985,Male,Single,21.0,Unknown,103470.0,Skilled employee/Official,Small city
1985,100001986,Female,Single,32.0,Unknown,114588.0,Skilled employee/Official,Small city
1986,100001987,Female,Non-single,21.0,High school,120682.0,Skilled employee/Official,Small city
1987,100001988,Male,Single,25.0,Unknown,66628.0,Unemployed,Small city
1988,100001989,Female,Non-single,35.0,High school,124447.0,Unemployed,Small city
1989,100001990,Female,Non-single,25.0,High school,106567.0,Unemployed,Small city
1990,100001991,Female,Non-single,31.0,High school,,Unemployed,Small city
1991,100001992,Male,Single,54.0,High school,128537.0,Skilled employee/Official,Small city
1992,100001993,Female,Single,51.0,High school,101074.0,Unemployed,Small city
1993,100001994,Female,Single,38.0,High school,87670.0,Unemployed,Small city
1994,100001995,Male,Single,45.0,High school,113414.0,Skilled employee/Official,Small city
1995,100001996,Female,Single,47.0,High school,123525.0,Unemployed,Small city
1996,100001997,Female,Non-single,27.0,High school,117744.0,Skilled employee/Official,Small city
1997,100001998,Male,Single,31.0,Unknown,,Unemployed,Small city
1998,100001999,Female,Non-single,24.0,High school,97968.0,Unemployed,Small city
1999,100002000,Male,Single,25.0,Unknown,68416.0,Unemployed,Small city
